"","county","tract","problems_estimate","problems_rank"
"3944","059",42326,0.460674157303371,52.6999845273093
"3945","059",42327,0.325077399380805,14.4360204239517
"3946","059",42328,0.293333333333333,8.09221723657744
"3947","059",42329,0.407534246575342,37.4439114962092
"3948","059",42330,0.463470319634703,53.3807829181495
"3949","059",42331,0.534246575342466,70.0603434937336
"3950","059",42332,0.39618138424821,34.2101191397184
"3951","059",42333,0.402439024390244,36.051369333127
"3952","059",42334,0.444705882352941,48.3831038217546
"3953","059",42335,0.500994035785288,62.6798700293981
"3954","059",42336,0.325,14.4205477332508
"3955","059",42337,0.375,27.5104440662231
"3956","059",42338,0.435643564356436,45.9693640724122
"3957","059",42339,0.447284345047923,49.1876837382021
"3958","059",52404,0.777777777777778,98.0349682809841
"3959","059",52408,0.363218390804598,24.1373974934241
"3960","059",52410,0.542372881355932,71.8397029243385
"3961","059",52411,0.386281588447653,31.2084171437413
"3962","059",52415,0.307692307692308,10.6916292743308
"3963","059",52416,0.392,32.7711589045335
"3964","059",52417,0.416116248348745,39.965960080458
"3965","059",52418,0.530163236337828,69.2867089586879
"3966","059",52419,0.434210526315789,45.5361287327866
"3967","059",52420,0.388850653819683,31.9511062973851
"3968","059",52421,0.317191283292978,12.7340244468513
"3969","059",52422,0.334365325077399,16.4010521429677
"3970","059",52423,0.458715596330275,52.1893857341792
"3971","059",52424,0.4453125,48.6151941822683
"3972","059",52425,0.407407407407407,37.4129661148074
"3973","059",52426,0.352222222222222,20.8726597555315
"3974","059",52427,0.264957264957265,4.34782608695652
"3975","059",52428,0.225512528473804,1.37706947238125
"3976","059",52502,0.322250639386189,13.8790035587189
"3977","059",52505,0.428571428571429,43.7258239207798
"3978","059",52506,0.333333333333333,16.2772706173604
"3979","059",52511,0.37995337995338,28.9803496828098
"3980","059",52513,0.358078602620087,22.4972922791273
"3981","059",52514,0.409502262443439,38.0473464335448
"3982","059",52515,0.374798061389338,27.4949713755222
"3983","059",52517,0.390919158361019,32.4462323998143
"3984","059",52518,0.492753623188406,61.3801640105214
"3985","059",52519,0.415873015873016,39.8576512455516
"3986","059",52520,0.407692307692308,37.5522203311156
"3987","059",52521,0.473067915690867,55.9801949559028
"3988","059",52522,0.310104529616725,11.1712826860591
"3989","059",52523,0.380794701986755,29.2743308061272
"3990","059",52524,0.529900332225914,69.1938728144824
"3991","059",52525,0.387254901960784,31.4714528856568
"3992","059",52526,0.276978417266187,5.91056784774872
"3993","059",52527,0.388888888888889,31.966578988086
"3994","059",52528,0.370517928286853,26.1797926659446
"3995","059",62604,0.471538461538462,55.5314869255764
"3996","059",62605,0.491477272727273,60.9778740522977
"3997","059",62610,0.367853290183387,25.4680488937026
"3998","059",62611,0.46264367816092,53.1486925576358
"3999","059",62612,0.471264367816092,55.4541234720718
"4000","059",62614,0.449519230769231,49.8530094383413
"4001","059",62619,0.344827586206897,19.0468822528238
"4002","059",62620,0.325740318906606,14.6062200216618
"4003","059",62621,0.36424957841484,24.3540151632369
"4004","059",62622,0.528046421663443,68.7761101655578
"4005","059",62625,0.460732984293194,52.7154572180102
"4006","059",62626,0.693121693121693,92.8670895868792
"4007","059",62627,0.674496644295302,90.7782763422559
"4008","059",62628,0.443243243243243,48.0117592449327
"4009","059",62629,0.275280898876405,5.66300479653412
"4010","059",62630,0.40506329113924,36.7012223425654
"4011","059",62631,0.365853658536585,24.9110320284698
"4012","059",62632,0.450746268656716,50.1624632523596
"4013","059",62633,0.249336870026525,2.86244777966888
"4014","059",62634,0.343511450381679,18.7529011295064
"4015","059",62635,0.398176291793313,34.9682809840631
"4016","059",62636,0.433447098976109,45.288565681572
"4017","059",62637,0.487414187643021,59.9257310846356
"4018","059",62638,0.354771784232365,21.6462942905771
"4019","059",62639,0.31743119266055,12.7494971375522
"4020","059",62640,0.442675159235669,47.8415596472227
"4021","059",62641,0.507352941176471,64.5056475321058
"4022","059",62642,0.28515625,6.86987467120532
"4023","059",62643,0.275415896487985,5.67847748723503
"4024","059",62644,0.399684044233807,35.4479343957914
"4025","059",62645,0.369649805447471,25.9167569240291
"4026","059",62646,0.383301707779886,30.1253287946774
"4027","059",62647,0.555288461538462,74.3617515085873
"4028","059",62648,0.488063660477454,60.1114033730466
"4029","059",62649,0.464824120603015,53.7985455670741
"4030","059",62701,0.313253012048193,11.6973541698901
"4031","059",62702,0.348214285714286,19.8824075506731
"4032","059",62800,0.371657754010695,26.4892464799629
"4033","059",62900,0.373333333333333,27.0462633451957
"4034","059",63004,0.481054365733114,58.0690082005261
"4035","059",63005,0.419354838709677,40.9562122853164
"4036","059",63006,0.404109589041096,36.4846046727526
"4037","059",63007,0.440860215053763,47.3773789261953
"4038","059",63008,0.46,52.4524214760947
"4039","059",63009,0.398550724637681,35.1384805817732
"4040","059",63010,0.377742946708464,28.2686059105678
"4041","059",63101,0.483739837398374,58.8735881169735
"4042","059",63102,0.466786355475763,54.3865078137088
